timestamp,Aussentemperatur,Ist-Temperatur Heizkreis,Ist-Temperatur Warmwasser,Leistungsaufnahme Heizen gesamt,Leistungsaufnahme Heizen pro Tag,Leistungsaufnahme Warmwasser gesamt,Leistungsaufnahme Warmwasser pro Tag,Puffer-Ist-Temperatur,Puffer-Soll-Temperatur,Rücklauf-Temperatur,Soll-Temperatur Heizkreis,Soll-Temperatur Warmwasser,Vorlauf-Temperatur,Wärmemenge Heizen gesamt,Wärmemenge Heizen pro Tag,Wärmemenge Warmwasser gesamt,Wärmemenge Warmwasser pro Tag
1678773100245,11.300000190734863,25.399999618530273,46.79999923706055,520.0,0.0,220.0,1.0,25.399999618530273,28.799999237060547,25.399999618530273,28.799999237060547,47.5,28.5,971.0,0.0,675.0,6.0
1678773401241,11.300000190734863,25.799999237060547,46.70000076293945,520.0,0.0,220.0,1.0,25.799999237060547,28.799999237060547,25.799999237060547,28.799999237060547,47.5,28.5,971.0,0.0,675.0,6.0
1678773701242,11.199999809265137,26.200000762939453,46.70000076293945,520.0,0.0,220.0,1.0,25.799999237060547,28.899999618530273,25.799999237060547,28.899999618530273,47.5,28.5,971.0,1.0,675.0,6.0
1678774002240,11.199999809265137,26.200000762939453,46.70000076293945,520.0,0.0,220.0,1.0,26.200000762939453,28.899999618530273,26.200000762939453,28.899999618530273,47.5,29.799999237060547,971.0,1.0,675.0,6.0
1678774302246,11.199999809265137,26.600000381469727,46.70000076293945,520.0,0.0,220.0,1.0,26.600000381469727,28.899999618530273,26.600000381469727,28.899999618530273,47.5,29.799999237060547,971.0,1.0,675.0,6.0
1678774602251,11.300000190734863,26.600000381469727,46.70000076293945,520.0,0.0,220.0,1.0,26.600000381469727,28.799999237060547,26.600000381469727,28.700000762939453,47.5,29.799999237060547,971.0,1.0,675.0,6.0
1678774903242,11.300000190734863,26.600000381469727,46.70000076293945,520.0,0.0,220.0,1.0,26.600000381469727,28.799999237060547,26.600000381469727,28.799999237060547,47.5,29.799999237060547,971.0,1.0,675.0,6.0
1678775203248,11.300000190734863,27.0,46.70000076293945,520.0,0.0,220.0,1.0,27.0,28.799999237060547,27.0,28.700000762939453,47.5,30.799999237060547,971.0,1.0,675.0,6.0
1678775503250,11.399999618530273,27.0,46.70000076293945,520.0,0.0,220.0,1.0,27.0,28.700000762939453,27.0,28.799999237060547,47.5,30.799999237060547,971.0,1.0,675.0,6.0
1678775804241,11.5,27.399999618530273,46.70000076293945,520.0,0.0,220.0,1.0,27.0,28.700000762939453,27.0,28.700000762939453,47.5,30.799999237060547,971.0,1.0,675.0,6.0
1678776105244,11.5,27.799999237060547,46.70000076293945,520.0,0.0,220.0,1.0,27.399999618530273,28.700000762939453,27.399999618530273,28.700000762939453,47.5,30.799999237060547,971.0,1.0,675.0,6.0
1678776406244,11.600000381469727,27.799999237060547,46.599998474121094,520.0,0.0,220.0,1.0,27.799999237060547,28.600000381469727,27.799999237060547,28.700000762939453,47.5,30.799999237060547,971.0,1.0,675.0,6.0
1678776707240,11.600000381469727,27.799999237060547,46.70000076293945,520.0,0.0,220.0,1.0,27.799999237060547,28.600000381469727,27.799999237060547,28.700000762939453,47.5,30.799999237060547,971.0,1.0,675.0,6.0
1678777007242,11.600000381469727,27.799999237060547,46.70000076293945,520.0,0.0,220.0,1.0,28.200000762939453,28.600000381469727,28.200000762939453,28.600000381469727,47.5,31.899999618530273,971.0,1.0,675.0,6.0
1678777308243,11.600000381469727,28.200000762939453,46.70000076293945,520.0,0.0,220.0,1.0,28.200000762939453,28.600000381469727,28.200000762939453,28.600000381469727,47.5,31.899999618530273,971.0,4.0,675.0,6.0
1678777609242,11.600000381469727,28.200000762939453,46.70000076293945,520.0,0.0,220.0,1.0,28.700000762939453,28.600000381469727,28.700000762939453,28.600000381469727,47.5,31.899999618530273,971.0,4.0,675.0,6.0
1678777909252,11.600000381469727,28.700000762939453,46.599998474121094,520.0,0.0,220.0,1.0,28.700000762939453,28.600000381469727,28.700000762939453,28.600000381469727,47.5,31.899999618530273,971.0,4.0,675.0,6.0
1678778209259,11.600000381469727,29.100000381469727,46.599998474121094,520.0,0.0,220.0,1.0,29.100000381469727,28.600000381469727,29.100000381469727,28.600000381469727,47.5,31.899999618530273,971.0,4.0,675.0,6.0
1678778510253,11.699999809265137,29.100000381469727,46.599998474121094,520.0,0.0,220.0,1.0,29.100000381469727,28.5,29.100000381469727,28.5,47.5,33.20000076293945,971.0,4.0,675.0,6.0
1678778811249,11.800000190734863,29.100000381469727,46.70000076293945,520.0,0.0,220.0,1.0,29.100000381469727,28.399999618530273,29.100000381469727,28.399999618530273,47.5,33.20000076293945,971.0,4.0,675.0,6.0
1678779112241,11.899999618530273,29.100000381469727,46.599998474121094,520.0,0.0,220.0,1.0,29.5,28.299999237060547,29.5,28.299999237060547,47.5,33.20000076293945,971.0,4.0,675.0,6.0
1678779412244,11.899999618530273,29.899999618530273,46.599998474121094,520.0,0.0,220.0,1.0,29.5,28.299999237060547,29.5,28.200000762939453,47.5,33.20000076293945,971.0,4.0,675.0,6.0
1678779713243,12.0,29.5,46.599998474121094,520.0,0.0,220.0,1.0,29.5,28.200000762939453,29.5,28.200000762939453,47.5,33.20000076293945,971.0,4.0,675.0,6.0
1678780014238,12.0,29.899999618530273,46.5,520.0,0.0,220.0,1.0,29.5,28.200000762939453,29.5,28.200000762939453,47.5,33.20000076293945,971.0,4.0,675.0,6.0
1678780314240,12.0,29.899999618530273,46.599998474121094,520.0,0.0,220.0,1.0,29.899999618530273,28.200000762939453,29.899999618530273,28.200000762939453,47.5,34.20000076293945,971.0,4.0,675.0,6.0
1678780615244,12.199999809265137,30.299999237060547,46.5,520.0,0.0,220.0,1.0,30.299999237060547,28.100000381469727,30.299999237060547,28.100000381469727,47.5,34.20000076293945,971.0,4.0,675.0,6.0
1678780916240,12.300000190734863,30.299999237060547,46.5,520.0,1.0,220.0,1.0,29.899999618530273,28.0,29.899999618530273,28.0,47.5,34.20000076293945,971.0,7.0,675.0,6.0
1678781216251,12.300000190734863,30.299999237060547,46.400001525878906,520.0,1.0,220.0,1.0,30.299999237060547,28.0,30.299999237060547,28.0,47.5,34.20000076293945,971.0,7.0,675.0,6.0
1678781517245,12.300000190734863,30.299999237060547,46.29999923706055,520.0,1.0,220.0,1.0,30.299999237060547,28.0,30.299999237060547,28.0,47.5,34.20000076293945,971.0,7.0,675.0,6.0
1678781818244,12.399999618530273,30.700000762939453,46.29999923706055,520.0,1.0,220.0,1.0,30.700000762939453,27.899999618530273,30.700000762939453,27.899999618530273,47.5,34.20000076293945,971.0,7.0,675.0,6.0
1678782118246,12.399999618530273,30.700000762939453,46.400001525878906,520.0,1.0,220.0,1.0,30.700000762939453,27.899999618530273,30.700000762939453,27.899999618530273,47.5,33.20000076293945,971.0,7.0,675.0,6.0
1678782419249,12.399999618530273,30.700000762939453,46.29999923706055,520.0,1.0,220.0,1.0,30.700000762939453,27.899999618530273,30.700000762939453,27.899999618530273,47.5,31.899999618530273,971.0,7.0,675.0,6.0
1678782720238,12.600000381469727,30.299999237060547,46.29999923706055,520.0,1.0,220.0,1.0,30.299999237060547,27.799999237060547,30.299999237060547,27.799999237060547,47.5,31.899999618530273,971.0,7.0,675.0,6.0
1678783020241,12.600000381469727,30.299999237060547,46.29999923706055,520.0,1.0,220.0,1.0,30.299999237060547,27.799999237060547,30.299999237060547,27.799999237060547,47.5,30.799999237060547,971.0,7.0,675.0,6.0
1678783320257,12.5,29.899999618530273,46.29999923706055,520.0,1.0,220.0,1.0,29.899999618530273,27.799999237060547,29.899999618530273,27.799999237060547,47.5,30.799999237060547,971.0,7.0,675.0,6.0
1678783621241,12.699999809265137,29.899999618530273,46.29999923706055,520.0,1.0,220.0,1.0,29.899999618530273,27.700000762939453,29.899999618530273,27.700000762939453,47.5,29.799999237060547,971.0,7.0,675.0,6.0
1678783922242,12.800000190734863,29.899999618530273,46.20000076293945,520.0,1.0,220.0,1.0,29.899999618530273,27.600000381469727,29.899999618530273,27.600000381469727,47.5,29.799999237060547,971.0,7.0,675.0,6.0
